horizon,fold,model,demand_regime,n_features,train_end,test_start,test_end,n_train,n_test,training_time_seconds,prediction_time_seconds,selected_features,RMSE,MAE,sMAPE,R2
28,1,Ridge_All,All_Regimes,132,2016-01-31,2016-02-01,2016-02-28,212760,3360,1.9467332363128662,0.0347142219543457,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",9.352137586621394,6.182470413435457,70.65247969725765,0.5062971432922627
28,1,Ridge_All,Erratic,132,2016-01-31,2016-02-01,2016-02-28,212760,840,1.9467332363128662,0.0347142219543457,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",7.97783941589717,5.519507187401163,85.34334002985348,-0.031628390914783644
28,1,Ridge_All,Intermittent,132,2016-01-31,2016-02-01,2016-02-28,212760,840,1.9467332363128662,0.0347142219543457,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",11.376990464976553,6.900899012965224,54.77931406593651,0.49630451875094606
28,1,Ridge_All,Lumpy,132,2016-01-31,2016-02-01,2016-02-28,212760,840,1.9467332363128662,0.0347142219543457,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",8.787020761768463,6.0904088932774485,110.12703501335888,-0.02623260174536801
28,1,Ridge_All,Smooth,132,2016-01-31,2016-02-01,2016-02-28,212760,840,1.9467332363128662,0.0347142219543457,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",8.919436198697008,6.219066560097991,32.360229679881776,0.5235608252425962
28,1,Boosting_All,All_Regimes,132,2016-01-31,2016-02-01,2016-02-28,212760,3360,28.123716831207275,0.04764914512634277,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",9.482315178828719,6.163236794813107,66.44232682868395,0.4924572383870036
28,1,Boosting_All,Erratic,132,2016-01-31,2016-02-01,2016-02-28,212760,840,28.123716831207275,0.04764914512634277,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",7.806185829156025,5.521477519008316,84.59128132424317,0.012287667544763181
28,1,Boosting_All,Intermittent,132,2016-01-31,2016-02-01,2016-02-28,212760,840,28.123716831207275,0.04764914512634277,"lag_1, lag_7, lag_14, lag_28, rolling_mean_7, rolling_std_7, rolling_mean_14, rolling_std_14, rolling_mean_28, rolling_std_28, sell_price, price_lag_7, price_change_7, price_rolling_mean_28, price_rolling_std_28, wday, month, year, is_weekend, dayofweek, dayofmonth, weekofyear, quarter, month_sin, month_cos, dow_sin, dow_cos, has_event_1, has_event_2, has_any_event, snap_active, item_id_FOODS_3_007, item_id_FOODS_3_030, item_id_FOODS_3_042, item_id_FOODS_3_064, item_id_FOODS_3_080, item_id_FOODS_3_086, item_id_FOODS_3_090, item_id_FOODS_3_099, item_id_FOODS_3_120, item_id_FOODS_3_150, item_id_FOODS_3_202, item_id_FOODS_3_219, item_id_FOODS_3_226, item_id_FOODS_3_234, item_id_FOODS_3_245, item_id_FOODS_3_252, item_id_FOODS_3_281, item_id_FOODS_3_282, item_id_FOODS_3_288, item_id_FOODS_3_295, item_id_FOODS_3_318, item_id_FOODS_3_319, item_id_FOODS_3_329, item_id_FOODS_3_351, item_id_FOODS_3_362, item_id_FOODS_3_376, item_id_FOODS_3_377, item_id_FOODS_3_404, item_id_FOODS_3_406, item_id_FOODS_3_412, item_id_FOODS_3_435, item_id_FOODS_3_455, item_id_FOODS_3_462, item_id_FOODS_3_491, item_id_FOODS_3_498, item_id_FOODS_3_499, item_id_FOODS_3_501, item_id_FOODS_3_541, item_id_FOODS_3_547, item_id_FOODS_3_555, item_id_FOODS_3_586, item_id_FOODS_3_587, item_id_FOODS_3_607, item_id_FOODS_3_635, item_id_FOODS_3_668, item_id_FOODS_3_681, item_id_FOODS_3_694, item_id_FOODS_3_702, item_id_FOODS_3_711, item_id_FOODS_3_714, item_id_FOODS_3_723, item_id_FOODS_3_739, item_id_FOODS_3_741, item_id_FOODS_3_744, item_id_FOODS_3_752, item_id_FOODS_3_755, item_id_FOODS_3_764, item_id_FOODS_3_785, item_id_FOODS_3_800, item_id_FOODS_3_808, item_id_FOODS_3_811, item_id_HOBBIES_1_008, item_id_HOBBIES_1_048, item_id_HOBBIES_1_178, item_id_HOBBIES_1_254, item_id_HOBBIES_1_256, item_id_HOBBIES_1_268, item_id_HOBBIES_1_278, item_id_HOBBIES_1_295, item_id_HOBBIES_1_341, item_id_HOBBIES_1_348, item_id_HOBBIES_1_370, item_id_HOBBIES_1_371, item_id_HOUSEHOLD_1_110, item_id_HOUSEHOLD_1_179, item_id_HOUSEHOLD_1_277, item_id_HOUSEHOLD_1_303, item_id_HOUSEHOLD_1_327, item_id_HOUSEHOLD_1_334, item_id_HOUSEHOLD_1_439, item_id_HOUSEHOLD_1_459, dept_id_FOODS_3, dept_id_HOBBIES_1, dept_id_HOUSEHOLD_1, cat_id_FOODS, cat_id_HOBBIES, cat_id_HOUSEHOLD, store_id_CA_1, store_id_TX_1, store_id_WI_1, state_id_CA, state_id_TX, state_id_WI, event_type_1_Cultural, event_type_1_National, event_type_1_NoEvent, event_type_1_Religious, event_type_1_Sporting, event_type_2_Cultural, event_type_2_NoEvent, event_type_2_Religious",12.21501933270246,7.0197104827849905,50.14071129276573,0.41936717548740243
